"brand","cohort","sex","wt","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"5968",2000,"F",19.2,1,19,3,19,19,6,19,8,9,19,11,19,13,14,15,16,17,18,19,19,19,19,19,19,19
"5971",2000,"F",18.6,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"5972",2000,"F",17.8,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"5973",2000,"F",13.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"5975",2000,"F",17,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"5976",2000,"F",19.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"5977",2000,"F",19.6,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"5981",2000,"F",16,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"5990",2000,"F",18.4,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"5993",2000,"F",15.8,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"5994",2000,"F",20,1,2,3,19,5,6,7,8,9,10,11,19,19,14,19,19,19,19,19,19,19,19,19,19,19
"5995",2000,"F",16.2,1,19,3,4,19,19,7,8,19,19,19,19,13,19,19,16,19,18,19,19,19,19,19,19,19
"5996",2000,"F",16.4,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,18,19,19,19,19,19
"5997",2000,"F",18.4,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6002",2000,"F",17.6,1,19,3,19,5,6,7,8,9,10,11,12,13,14,15,16,17,19,19,19,19,19,19,19,19
"6007",2000,"F",16,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6008",2000,"F",21.2,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,19,19,19,19,19,19
"6010",2000,"F",14.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6011",2000,"F",18.2,1,19,19,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,18,19,19,19,19,19
"6012",2000,"F",19.4,1,19,3,4,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6013",2000,"F",17.6,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6014",2000,"F",20,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6015",2000,"F",17.2,1,19,3,19,5,6,7,19,19,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6016",2000,"F",13.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6017",2000,"F",14.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6018",2000,"F",22.6,1,2,19,4,5,6,7,8,19,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6019",2000,"F",20.6,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6022",2000,"F",15.4,1,19,3,19,5,6,7,19,9,10,11,19,19,19,19,19,19,19,19,18,19,19,19,19,19
"6023",2000,"F",23.4,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6024",2000,"F",13.2,1,19,19,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6025",2000,"F",20.8,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6026",2000,"F",22.4,1,19,19,19,5,6,7,8,9,10,11,12,13,14,15,16,19,18,18,19,19,19,19,19,19
"6027",2000,"F",18.6,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6028",2000,"F",19,1,19,3,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6030",2000,"F",18.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6032",2000,"F",13.2,1,2,19,19,19,19,19,8,19,10,19,12,13,14,19,19,19,19,19,19,19,19,19,19,19
"6033",2000,"F",19.4,1,2,3,4,5,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19,19,19,19
"6036",2000,"F",18.8,1,2,3,19,5,6,7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6040",2000,"F",16.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6044",2000,"F",18.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6046",2000,"F",18.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6051",2000,"F",17.6,1,2,3,4,5,6,7,19,19,19,11,19,13,19,15,16,19,19,19,19,19,19,19,19,19
"6052",2000,"F",18,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6054",2000,"F",15.2,1,19,19,19,19,19,19,19,19,19,11,19,13,14,19,19,19,19,19,19,19,19,19,19,19
"6056",2000,"F",18.2,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6057",2000,"F",15,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6058",2000,"F",15.6,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6059",2000,"F",20.2,1,19,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6060",2000,"F",19.4,1,2,19,19,19,19,7,8,9,10,11,12,13,14,15,16,17,19,19,19,19,19,19,19,19
"6062",2000,"F",13,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6065",2000,"F",12.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6067",2000,"F",20.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6068",2000,"F",20.2,1,19,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6069",2000,"F",17.4,1,19,19,4,19,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6071",2000,"F",14.4,1,19,3,4,19,19,19,19,9,10,19,19,13,19,19,19,17,18,19,19,19,19,19,19,19
"6073",2000,"F",17.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6076",2000,"F",17.4,1,19,19,4,5,6,7,8,9,10,11,12,19,19,19,16,19,19,19,19,19,19,19,19,19
"6079",2000,"F",15.8,1,2,19,19,19,19,19,19,19,19,19,19,19,14,19,19,19,19,19,19,19,19,19,19,19
"6080",2000,"F",20,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6081",2000,"F",16.6,1,19,19,19,19,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19
"6083",2000,"F",18.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6084",2000,"F",16,1,19,19,19,19,19,7,8,19,19,19,12,13,14,19,19,19,19,19,19,19,19,19,19,19
"6087",2000,"F",15.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6089",2000,"F",12.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6090",2000,"F",16,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6093",2000,"F",20.6,1,2,3,4,5,6,7,19,19,19,19,19,19,19,15,19,17,19,19,19,19,19,19,19,19
"6095",2000,"F",18.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6096",2000,"F",16.6,1,19,3,19,19,19,19,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6101",2000,"F",17,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6104",2000,"F",15.6,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6105",2000,"F",18.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6106",2000,"F",14,1,19,3,4,5,6,7,8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6108",2000,"F",19.6,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6109",2000,"F",15.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6110",2000,"F",17.2,1,2,3,19,5,6,7,8,9,10,11,19,13,19,19,19,19,19,19,19,19,19,19,19,19
"6115",2000,"F",19.2,1,19,3,4,19,19,7,19,19,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6119",2000,"F",19.6,1,2,19,19,19,6,7,8,9,10,19,12,13,14,19,19,19,19,19,19,19,19,19,19,19
"6120",2000,"F",19.8,1,19,3,4,19,6,7,19,19,19,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19
"6121",2000,"F",19.8,1,19,19,4,5,19,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19
"6122",2000,"F",20,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6125",2000,"F",15,1,19,19,4,19,19,19,19,19,19,19,19,13,19,19,19,19,19,19,19,19,19,19,19,19
"6126",2000,"F",19.4,1,2,3,4,5,6,7,8,19,10,11,12,13,14,15,16,19,19,19,19,19,19,19,19,19
"6129",2000,"F",16,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6130",2000,"F",15.6,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6132",2000,"F",16,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6133",2000,"F",15,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19
"6135",2000,"F",14.8,1,19,19,4,19,6,19,8,9,10,19,12,13,14,19,16,17,18,18,18,19,19,19,19,19
"6137",2000,"F",17,1,19,19,4,19,6,19,19,19,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6139",2000,"F",21.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6140",2000,"F",16.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6141",2000,"F",12.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6142",2000,"F",17.6,1,19,3,4,5,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19,19
"6144",2000,"F",16.4,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6146",2000,"F",15.4,1,19,19,19,19,19,19,19,19,10,19,12,13,19,19,19,19,19,19,19,19,19,19,19,19
"6148",2000,"F",13.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6149",2000,"F",16.6,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6155",2000,"F",15.4,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6156",2000,"F",20,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6157",2000,"F",20.8,1,19,3,4,19,19,19,8,9,19,11,12,19,19,19,16,19,19,19,19,19,19,19,19,19
"6159",2000,"F",17,1,2,3,4,5,6,7,8,9,19,11,12,19,19,19,19,19,19,19,19,19,19,19,19,19
"6160",2000,"F",17.6,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6161",2000,"F",11.8,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6162",2000,"F",12.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6163",2000,"F",14.2,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6165",2000,"F",18.4,1,2,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6166",2001,"F",14.2,19,1,2,3,19,5,6,7,19,9,10,19,12,13,14,15,16,17,18,18,19,18,18,18,19
"6167",2001,"F",15.2,19,1,19,19,4,19,6,19,19,9,19,19,12,13,19,19,19,19,19,19,19,19,19,19,19
"6169",2001,"F",19.4,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6171",2001,"F",20.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6174",2001,"F",17,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,19,19,19,19,19
"6175",2001,"F",13.6,19,1,2,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6176",2001,"F",18,19,1,19,19,19,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6177",2001,"F",18.4,19,1,2,3,19,5,6,7,8,9,10,11,12,19,19,19,19,19,19,19,19,19,19,19,19
"6179",2001,"F",14.7,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6180",2001,"F",18,19,1,19,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6182",2001,"F",17.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6185",2001,"F",18.2,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6188",2001,"F",18.3,19,1,19,3,19,19,6,7,8,9,19,11,12,13,14,15,16,17,19,19,19,19,18,19,19
"6192",2001,"F",15.1,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6193",2001,"F",13.6,19,1,19,19,19,19,19,19,19,19,19,19,19,19,14,19,19,19,19,19,19,19,19,19,19
"6194",2001,"F",15,19,1,19,3,19,5,6,7,19,9,19,11,19,13,19,15,16,17,19,19,19,19,19,19,19
"6195",2001,"F",12.2,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6197",2001,"F",13,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6199",2001,"F",16.4,19,1,2,19,19,5,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19
"6200",2001,"F",13.4,19,1,19,19,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6202",2001,"F",14.8,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6203",2001,"F",14.4,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6205",2001,"F",16.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6206",2001,"F",15.4,19,1,19,3,4,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6210",2001,"F",14.6,19,1,19,3,19,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6211",2001,"F",17.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6213",2001,"F",15.2,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6214",2001,"F",18.2,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6215",2001,"F",16,19,1,19,19,19,19,6,7,8,19,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19
"6217",2001,"F",14.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6218",2001,"F",14.8,19,1,19,3,4,5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6219",2001,"F",20,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6220",2001,"F",15.6,19,1,2,19,4,5,6,7,19,9,10,11,12,19,14,15,16,17,18,19,19,18,19,18,19
"6224",2001,"F",17.2,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6225",2001,"F",18,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6226",2001,"F",16.6,19,1,19,19,19,5,6,7,8,9,19,11,12,13,14,19,19,19,19,19,19,19,19,19,19
"6227",2001,"F",18.2,19,1,19,3,4,5,6,7,8,9,10,11,12,13,14,19,19,19,19,19,19,19,19,19,19
"6230",2001,"F",15.6,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6233",2001,"F",17,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6234",2001,"F",15.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6235",2001,"F",13.8,19,1,19,3,19,5,6,7,8,9,10,11,12,13,14,19,19,19,19,19,19,19,19,19,19
"6240",2001,"F",17,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18,19,18,18,19,19
"6243",2001,"F",13.4,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6246",2001,"F",16.6,19,1,19,19,19,19,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19,19,19
"6251",2001,"F",15.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6252",2001,"F",17.4,19,1,19,19,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6256",2001,"F",17.4,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6257",2001,"F",14.2,19,1,19,3,19,19,19,19,19,9,10,11,19,13,19,15,19,19,19,19,19,19,19,19,19
"6259",2001,"F",17,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6260",2001,"F",19.8,19,1,2,3,19,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19,19,19
"6264",2001,"F",16.6,19,1,2,19,19,5,6,7,8,9,10,11,12,13,14,19,19,19,19,19,19,19,19,19,19
"6267",2001,"F",15.2,19,1,2,3,19,5,6,7,8,9,10,11,19,13,14,15,19,19,19,19,19,19,19,19,19
"6270",2001,"F",15.6,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6273",2001,"F",16.2,19,1,2,3,19,5,6,19,19,19,19,11,12,13,19,19,16,17,19,19,19,19,19,19,19
"6274",2001,"F",16.4,19,1,19,19,19,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6275",2001,"F",13.8,19,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19
"6276",2001,"F",14,19,1,2,3,4,5,6,7,8,9,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19
"6277",2001,"F",15,19,1,19,3,19,5,6,7,8,9,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19
"6278",2001,"F",15.6,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6279",2001,"F",14.2,19,1,2,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6280",2001,"F",15.4,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6281",2001,"F",15.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6282",2001,"F",17.2,19,1,2,3,19,19,19,19,8,19,10,11,19,19,19,19,19,19,19,19,19,19,19,19,19
"6283",2001,"F",14.2,19,1,19,19,19,5,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6284",2001,"F",14.4,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6285",2001,"F",15.6,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6286",2001,"F",18.8,19,1,19,3,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6287",2001,"F",18.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6288",2001,"F",18,19,1,2,3,4,5,6,19,8,9,10,11,12,13,14,15,16,17,18,18,19,18,18,18,19
"6289",2001,"F",14.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6291",2001,"F",15.2,19,1,19,19,19,5,19,19,19,19,19,11,12,19,19,19,19,19,19,19,19,19,19,19,19
"6292",2001,"F",14,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6297",2001,"F",12.4,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6298",2001,"F",14.2,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6301",2001,"F",17.8,19,1,19,19,19,19,19,7,19,19,19,11,12,19,14,15,19,17,18,18,19,18,18,19,19
"6305",2001,"F",19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6309",2001,"F",19.4,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6311",2001,"F",13.4,19,1,2,3,19,19,6,7,8,9,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19
"6312",2001,"F",19.8,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6313",2001,"F",20,19,1,2,3,4,19,6,7,8,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6314",2001,"F",20,19,1,2,19,4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6316",2001,"F",13,19,1,19,19,19,19,19,19,19,19,19,19,12,19,14,19,19,19,19,19,19,19,19,19,19
"6317",2001,"F",14.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6318",2001,"F",13.8,19,1,19,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6319",2001,"F",18.4,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6320",2001,"F",18.2,19,1,19,19,19,5,6,7,8,9,10,11,19,19,19,19,19,19,19,19,19,19,19,19,19
"6321",2001,"F",18.8,19,1,19,3,19,5,6,19,19,19,10,11,12,13,14,15,19,19,19,19,19,19,19,19,19
"6323",2001,"F",18.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6324",2001,"F",18.8,19,1,2,19,4,5,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6325",2001,"F",16.2,19,1,19,19,19,5,6,7,19,9,10,11,12,13,14,19,19,19,19,19,19,19,19,19,19
"6326",2001,"F",13.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6327",2001,"F",15.2,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6328",2001,"F",22,19,1,19,3,19,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,19,19,19,19,19
"6329",2001,"F",17.6,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6331",2001,"F",19.4,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6332",2001,"F",12.8,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6334",2001,"F",18.4,19,1,19,19,19,19,19,19,19,19,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6335",2001,"F",12.4,19,1,19,19,19,19,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6336",2001,"F",16.6,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6338",2001,"F",20,19,1,19,3,19,5,6,7,19,19,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6339",2001,"F",18.8,19,1,19,3,19,19,6,19,19,19,19,11,19,19,19,19,19,19,19,19,19,19,19,19,19
"6340",2001,"F",20.6,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6342",2001,"F",17.8,19,1,19,19,4,5,6,7,8,9,10,11,12,19,14,15,16,17,18,19,19,18,18,19,19
"6344",2001,"F",21.2,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6346",2001,"F",15,19,1,2,3,19,5,6,7,8,9,10,11,12,13,19,19,19,19,19,19,19,19,19,19,19
"6347",2001,"F",20.8,19,1,2,3,4,5,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6348",2001,"F",13.2,19,1,2,3,4,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6349",2001,"F",16,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6350",2001,"F",18,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6351",2001,"F",16,19,1,2,3,4,5,6,7,8,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6352",2001,"F",18,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6354",2001,"F",15.6,19,1,19,19,4,5,6,7,8,19,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"6355",2001,"F",13.2,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
