"brand","cohort","sex","wt","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"V434",2011,"M",15.8,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,6,7,8,19,19,19,19,19,19
"V436",2011,"M",17.6,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19
"V440",2011,"M",28.2,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19
"V454",2011,"M",24,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,12,19,19
"V456",2011,"M",13,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19
"V460",2011,"M",16,19,19,19,19,19,19,19,19,19,19,19,1,19,3,4,5,6,7,8,19,19,19,19,13,19
"V462",2011,"M",22,19,19,19,19,19,19,19,19,19,19,19,1,2,3,4,19,19,19,19,19,19,19,19,19,19
"V466",2011,"M",24.2,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19
"V469",2011,"M",13.8,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19
"V477",2011,"M",12.4,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19
"V482",2011,"M",17.8,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,7,8,19,19,11,19,19,19
"V486",2011,"M",26.2,19,19,19,19,19,19,19,19,19,19,19,1,2,3,4,5,6,7,19,19,19,19,12,19,19
"V487",2011,"M",21.8,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19
"V494",2011,"M",16.8,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19
"V502",2011,"M",15.8,19,19,19,19,19,19,19,19,19,19,19,1,19,3,4,19,19,7,19,9,19,19,19,19,19
"V509",2011,"M",14.4,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19
"V513",2011,"M",21,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19
"V522",2011,"M",20,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,6,7,19,9,19,19,19,19,19
"V524",2011,"M",15.2,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19,19
"V526",2011,"M",18,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,7,8,9,19,19,19,19,19
"V527",2011,"M",15.8,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19
"V",2012,"M",11.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19
"V546",2012,"M",14.3,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V548",2012,"M",16,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V550",2012,"M",15.9,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V551",2012,"M",13.4,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V553",2012,"M",15.7,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V555",2012,"M",14.9,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V558",2012,"M",12.5,19,19,19,19,19,19,19,19,19,19,19,19,1,2,3,19,5,6,7,8,19,10,19,12,19
"V559",2012,"M",16.3,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V564",2012,"M",13,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V565",2012,"M",15.3,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V568",2012,"M",13.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19
"V570",2012,"M",17.6,19,19,19,19,19,19,19,19,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19
"V571",2012,"M",20.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19,19
"V573",2012,"M",16.5,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V574",2012,"M",15.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V576",2012,"M",12.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V577",2012,"M",17.1,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V582",2012,"M",21.5,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V584",2012,"M",14.5,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V585",2012,"M",18.5,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V586",2012,"M",16,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V587",2012,"M",18.1,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V588",2012,"M",13.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V589",2012,"M",18.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V590",2012,"M",16.9,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V594",2012,"M",13.5,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V597",2012,"M",12.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V598",2012,"M",13.3,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V599",2012,"M",17.5,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V600",2012,"M",14.5,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V601",2012,"M",19.4,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,5,19,19,19,19,19,19,19,19
"V603",2012,"M",12,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V604",2012,"M",18.3,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V606",2012,"M",16.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V608",2012,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V609",2012,"M",17.5,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V616",2012,"M",13.5,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V617",2012,"M",13.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V620",2012,"M",12.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V623",2012,"M",14.9,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V626",2012,"M",12.7,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V627",2012,"M",12.3,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V628",2012,"M",15,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V630",2012,"M",12,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V632",2012,"M",13,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V633",2012,"M",13,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V635",2012,"M",16.7,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V638",2012,"M",16.3,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,4,5,19,19,19,19,19,19,19,19
"V639",2012,"M",21.7,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V641",2012,"M",14.3,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V642",2012,"M",14.4,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V643",2012,"M",13.5,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V647",2012,"M",15.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V648",2012,"M",12.3,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V649",2012,"M",12.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V650",2012,"M",12.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V651",2012,"M",17.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V652",2012,"M",18.3,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V653",2012,"M",16.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V655",2012,"M",12.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19
"V656",2012,"M",16.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V657",2012,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V658",2012,"M",15,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,5,6,19,19,19,19,19,19,19
"V659",2012,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,5,6,7,19,19,19,11,12,13
"V660",2012,"M",20.6,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,5,6,7,8,19,19,19,19,19
"V665",2012,"M",12.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V667",2012,"M",14.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V669",2012,"M",12.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V671",2012,"M",15.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V672",2012,"M",14.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V673",2012,"M",14.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V674",2012,"M",14.6,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V678",2012,"M",12.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V680",2012,"M",16.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V681",2012,"M",15.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V683",2012,"M",15,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V684",2012,"M",13,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V687",2012,"M",16.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V688",2012,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V690",2012,"M",13.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V691",2012,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V696",2012,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V6V",2012,"M",12.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V701",2012,"M",15,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V702",2012,"M",19.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V704",2012,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V706",2012,"M",16.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V707",2012,"M",16,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V708",2012,"M",19.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V710",2012,"M",15.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V711",2012,"M",14.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V712",2012,"M",13.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V713",2012,"M",17.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V715",2012,"M",16.2,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,5,6,19,19,19,19,19,19,19
"V716",2012,"M",13.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V717",2012,"M",16.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V724",2012,"M",18.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V725",2012,"M",15.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V726",2012,"M",13.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,7,19,19,19,19,19,19
"V728",2012,"M",13.2,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V729",2012,"M",15.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V733",2012,"M",13.6,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V734",2012,"M",13.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V735",2012,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V736",2012,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,1,2,3,4,19,19,19,19,19,19,19,19,19
"V738",2012,"M",16.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,7,19,19,19,19,19,19
"V740",2012,"M",13,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V742",2012,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V744",2012,"M",17.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V747",2012,"M",16,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V750",2012,"M",14.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V755",2012,"M",15.4,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V758",2012,"M",15.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V760",2012,"M",15,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V761",2012,"M",15.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V762",2012,"M",12,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V763",2012,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,5,6,7,8,19,19,19,19,19
"V764",2012,"M",16,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V765",2012,"M",17.8,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V767",2012,"M",16.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V768",2012,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V770",2012,"M",15,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V771",2012,"M",13.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V772",2012,"M",14.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V776",2012,"M",17.4,19,19,19,19,19,19,19,19,19,19,19,19,1,2,3,19,19,19,19,19,19,19,19,19,19
"V777",2012,"M",12.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V778",2012,"M",17.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V779",2012,"M",12.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V785",2012,"M",12.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V787",2012,"M",14.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V788",2012,"M",14.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V789",2012,"M",23.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V791",2012,"M",15.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V794",2012,"M",12.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V798",2012,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V799",2012,"M",16,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,5,19,19,19,19,19,19,19,19
"V825",2012,"M",13.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V827",2012,"M",19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V828",2012,"M",13.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V829",2012,"M",14,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V830",2012,"M",17.2,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,6,7,8,19,10,11,12,13
"V831",2012,"M",14.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V832",2012,"M",18,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V833",2012,"M",14.6,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V834",2012,"M",14.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V835",2012,"M",18.2,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"V836",2012,"M",15.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19
"V837",2012,"M",12.8,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19,19
"V838",2012,"M",17.4,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,5,19,19,8,19,19,19,19,19
"V839",2012,"M",19.2,19,19,19,19,19,19,19,19,19,19,19,19,1,2,3,19,19,6,19,8,19,19,19,12,19
"V843",2012,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19,19
"101V",2013,"M",15.8,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"102V",2013,"M",19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"103V",2013,"M",19.8,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,4,5,19,7,19,19,19,19,19
"108V",2013,"M",19.2,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19
"10V",2013,"M",22.8,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19,19,19,19,19,19
"115V",2013,"M",20.4,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,6,7,19,9,19,19,12
"124V",2013,"M",17.4,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"129V",2013,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"130V",2013,"M",20.8,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,19,19,19,19,19,19,19,19
"132V",2013,"M",16.8,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19,19,19,19,19,12
"134V",2013,"M",19.4,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,19,5,6,7,19,19,19,19,19
"136V",2013,"M",19.4,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,7,19,19,19,19,19
"138V",2013,"M",19.4,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,6,19,19,19,19,19,19
"13V",2013,"M",19.4,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19,19,19,19,19,19
"14V",2013,"M",12.4,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19
"15V",2013,"M",15.2,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"16V",2013,"M",17,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"17V",2013,"M",23.6,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,19,19,19,19,19,19,19,19
"19V",2013,"M",13.8,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"1V",2013,"M",20.8,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,19,19,19,19,19,19,19,19,19
"20V",2013,"M",21,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"25V",2013,"M",17.6,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"27V",2013,"M",14.6,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"28V",2013,"M",12.8,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"31V",2013,"M",18.2,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"34V",2013,"M",17.4,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"37V",2013,"M",15,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,4,5,19,19,19,19,19,19,19
"38V",2013,"M",20.4,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,3,4,5,6,7,19,19,19,19,19
"3V",2013,"M",20.4,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"41V",2013,"M",21.6,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19,19,19,19,19,19
"43V",2013,"M",20.2,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,6,19,19,9,10,11,19
"45V",2013,"M",19.2,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,5,19,7,19,9,19,19,19
"47V",2013,"M",19.2,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"48V",2013,"M",18.4,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"56V",2013,"M",14.6,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"58V",2013,"M",18.2,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,3,4,5,6,19,19,19,19,19,19
"61V",2013,"M",16.8,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"63V",2013,"M",15,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"67V",2013,"M",24.6,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"69V",2013,"M",20.6,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"70V",2013,"M",20.2,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
"71V",2013,"M",15.2,19,19,19,19,19,19,19,19,19,19,19,19,19,1,2,19,4,19,6,7,19,19,10,11,12
"73V",2013,"M",16.2,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,5,19,19,19,19,19,19,19
"77V",2013,"M",21,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,6,19,19,19,19,19,19
"78V",2013,"M",20,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19
